10091	462	340	20	22	0
10092	485	341	20	21	0
# FIRE MARIO
# chua co ten
10093	124	115	16	21	0
10094	143	115	16	21	0
# IDLE FRONT
10095	458	109	16	27	0
# IDLE
10096	206	109	14	27	0
# WALK
10097	206	109	14	27	0
10098	223	109	16	27	0
10099	242	110	16	26	0
# SKID
10100	261	108	16	28	0
# THROW
10101	280	109	14	27	0
10102	297	109	14	27	0
# RUN
10103	333	109	19	27	0
10104	355	109	19	27	0
10105	378	110	19	26	0
# JUMP
10106	314	110	16	26	0
# HIGH JUMP
10107	400	110	19	26	0
# CROUCH
10108	422	118	14	18	0
# SLIDE
10109	439	110	16	26	0
# HOLD
10110	477	109	14	27	0
10111	494	109	15	27	0
10112	512	110	16	26	0
# KICK
10113	531	109	21	27	0
# DIVE
10114	555	109	19	27	0
10115	577	110	19	26	0
# SWIM
10116	599	109	19	27	0
10117	621	109	18	27	0
10118	642	110	19	26	0
# CLIMB
10119	664	111	16	25	0
10120	683	111	16	25	0
# HAMMER MARIO
# SMALL MARIO MAP IDLE FRONT
10121	145	220	14	16	0
# BIG MARIO MAP IDLE FRONT
10122	162	215	16	21	0
10123	181	215	16	21	0
# IDLE FRONT
10124	450	209	16	27	0
# IDLE
10125	211	208	16	28	0
# WALK
10126	211	208	16	28	0
10127	229	208	16	28	0
10128	248	209	16	27	0
# SKID
10129	267	208	16	28	0
# THROW
10130	286	208	16	28	0
10131	305	208	16	28	0
# RUN
10132	343	208	19	28	0
10133	365	208	19	28	0
10134	387	209	19	27	0
# JUMP
10135	324	209	16	27	0
# HIGH JUMP
10136	409	209	19	27	0
# CROUCH
10137	431	220	16	16	0
# HOLD
10138	469	208	16	28	0
10139	488	208	16	28	0
10140	507	209	16	27	0
# KICK
10141	526	208	21	28	0
# DIVE
10142	550	208	19	28	0
10143	572	208	19	28	0
# SWIM
10144	594	208	19	28	0
10145	615	208	18	28	0
10146	636	209	19	27	0
# CLIMB
10147	658	210	16	26	0
10148	677	210	16	26	0
# ROLL
10149	371	365	18	19	0
10150	392	366	18	18	0
10151	413	365	18	19	0
10152	434	366	18	18	0
# MARIO FROG
# SMALL MARIO MAP IDLE FRONT
10153	168	253	16	16	0
# BIG MARIO MAP IDLE FRONT
10154	187	249	16	20	0
10155	206	248	16	21	0
# IDLE FRONT
10156	293	237	16	31	0
# IDLE
10157	225	245	20	24	0
# WALK
10158	312	238	15	31	0
10159	330	238	15	31	0
10160	348	239	16	30	0
# JUMP
10161	225	245	20	24	0
10162	248	240	20	29	0
10163	271	240	19	29	0
# KICK
10164	367	238	21	31	0
# SWIM IDLE
10165	391	246	24	22	0
10166	417	246	24	22	0
# SWIM DOWN
10167	444	245	16	25	0
10168	463	246	16	24	0
10169	482	245	16	25	0
# SWIM UP
10170	501	244	16	26	0
10171	520	245	16	25	0
10172	539	243	16	27	0
# SWIM SIDE
10173	558	247	20	23	0
10174	581	247	22	23	0
10175	606	247	24	23	0
# CLIMB
10176	633	243	16	27	0
10177	652	243	16	27	0
# TANOOKI MARIO
# SMALL MARIO MAP IDLE FRONT
10178	9	291	12	16	0
# BIG MARIO MAP IDLE FRONT
10179	24	284	16	23	0
10180	43	283	16	24	0
# IDLE FRONT
10181	156	278	16	29	0
# IDLE
10182	62	278	21	29	0
# SPIN
10183	156	278	16	29	0
10184	62	278	21	29	0
10185	175	278	23	29	0
10186	200	278	16	29	0
# WALK
10187	62	278	21	29	0
10188	86	278	22	29	0
10189	111	280	23	27	0
# SKID
10190	137	278	16	29	0
# RUN
10191	264	280	23	27	0
10192	290	280	23	27	0
10193	316	279	22	28	0
# JUMP
10194	238	280	23	27	0
# SPEED UP
10195	341	279	23	28	0
10196	367	279	23	28	0
10197	393	280	23	27	0
# FLY
10198	419	278	24	28	0
10199	446	279	24	27	0
10200	473	279	24	27	0
# CROUCH
10201	500	288	21	18	0
# STATUE
10202	524	277	16	29	0
# SLIDE
10203	543	279	16	27	0
# HOLD
10204	562	277	22	29	0
10205	587	277	21	29	0
10206	611	278	23	28	0
# KICK
10207	637	278	21	28	0
# DIVE
10208	661	278	24	28	0
10209	688	279	24	27	0
# SWIM
10210	715	278	24	28	0
10211	742	279	23	27	0
10212	768	279	24	27	0
# CLIMB
10213	795	279	16	28	0
10214	814	279	16	28	0
# ROLL
10215	320	390	23	20	0
10216	346	390	21	20	0
10217	370	387	20	23	0
10218	393	389	20	21	0
10219	416	390	23	20	0
10220	442	390	21	20	0
10221	466	387	20	23	0
10222	489	389	20	21	0
