10080	720	142	24	28	0
10081	747	142	23	28	0
10082	773	143	24	27	0
# CLIMB
10083	800	142	16	28	0
10084	819	142	16	28	0
# ROLL
10085	319	342	22	20	0
10086	344	342	21	20	0
10087	368	340	20	22	0
10088	391	341	20	21	0
10089	414	342	22	20	0
10090	439	342	21	20	0
10091	462	340	20	22	0
10092	485	341	20	21	0

#--------------- FIRE MARIO ---------------

# chua co ten
10093	124	115	16	21	0
10094	143	115	16	21	0
# IDLE FRONT
10095	458	109	16	27	0
# IDLE
10096	206	109	14	27	0
# WALK
10097	206	109	14	27	0
10098	223	109	16	27	0
10099	242	110	16	26	0
# SKID
10100	261	108	16	28	0
# THROW
10101	280	109	14	27	0
10102	297	109	14	27	0
# RUN
10103	333	109	19	27	0
10104	355	109	19	27	0
10105	378	110	19	26	0
# JUMP
10106	314	110	16	26	0
# HIGH JUMP
10107	400	110	19	26	0
# CROUCH
10108	422	108	14	28	0
# SLIDE
10109	439	110	16	26	0
# HOLD
10110	477	109	14	27	0
10111	494	109	15	27	0
10112	512	110	16	26	0
# KICK
10113	531	109	21	27	0
# DIVE
10114	555	109	19	27	0
10115	577	110	19	26	0
# SWIM
10116	599	109	19	27	0
10117	621	109	18	27	0
10118	642	110	19	26	0
# CLIMB
10119	664	111	16	25	0
10120	683	111	16	25	0


# --------------------PLATFORM--------------------------

#BRICK
20001	157	188	16	16	1
20002	176	188	16	16	1
20003	196	188	16	16	1
20004	215	188	16	16	1
20005	254	188	16	16	1
20006	353	286	16	17	1
20007	235	188	16	16	1


# -------------------ENEMY-----------------------

# [GOOMBA]
#walk
30001	9	11	16	16	2
30002	32	11	16	16	2
#die
30003	54	18	16	9	2
#die fly
30004	216	11	16	16	2

# [KOOPA]
#KOOPA RED
#walk
40001	30	67	16	26	2
40002	49	66	16	27	2
#die
40003	71	75	18	16	2
#troopa spin
40004	215	40	16	16	2
40005	246	39	16	16	2
40006	275	39	16	16	2
#die fly
40007	215	68	16	15	2


#FIREBALL
60000	35	36	8	8	2
60001	50	37	8	8	2
60002	35	50	8	8	2
60003	50	50	8	8	2
#EXPLODE
60004	527	20	16	16	3
60005	546	22	12	12	3
60006	561	22	12	12	3
60007	576	23	11	10	3


# ---------------- ITEM ------------------

# [LEAF]
70001	180	121	16	16	1

# [MUSHROOM]
80001	156	121	16	16	1

# [COIN]
90001	290	101	14	16	1
90002	305	101	14	16	1
90003	315	101	14	16	1
90004	334	100	14	16	1
90005	351	100	14	16	1
90006	368	100	14	16	1

				
# ani_id	sprite1_id	time1	sprite2_id	time2	...
[ANIMATIONS]

# ==== MARIO =========
#idle small
100	10002	100
#walk small
101	10003	100	10004	100
#skid small
102	10005	100
#run small
103	10003	50	10004	50
#run max small
104	10006	100	10007	100
#jump small
105	10008	100
#kick small
106	10014	50	10014	50	10014	50
#idle hold small
107	10012	100
#hold small
108	10012	100	10013	100


#idle BIG
200	10023	100
#walk BIG
201	10023	100	10024	100	10025	100
#skid BIG
202	10026	100
#run BIG
203	10023	50	10024	50	10025	50
#run max BIG
204	10027	100	10028	100
#jump BIG
205	10030	100
#fall BIG
206	10025	100
#crouch BIG
207	10032	100
#kick BIG
208	10037	50	10037	50	10037	50
#idle BIG
209	10034	100
#hold BIG
210	10034	100	10035	100	10036	100


#idle RACCOON
300	10054	100
#walk RACCOON
301	10055	100	10056	100	10057	100
#skid RACCOON
302	10058	100
#run RACCOON
303	10055	50	10056	50	10057	50
#run max RACCOON
304	10063	100	10064	100	10065	100
#jump RACCOON
305	10062	100
#fall RACCOON
306	10060	100
#fall slow RACCOON
307	10059	100	10060	100	10061	100
#crouch RACCOON
308	10072	100
#fly RACCOON
309	10066	100	10067	100	10068	100
#attack RACCOON
310	10069	100	10070	100	10071	100
#kick RACCOON
311	10077	50	10077	50	10077	50
#idle hold RACCOON
312	10074	100
#hold RACCOON
313	10074	100	10075	100	10076	100


#idle FIRE
400	10096	100
#walk FIRE
401	10097	100	10098	100	10099	100
#skid FIRE
402	10100	100
#run FIRE
403	10097	50	10098	50	10099	50
#run max FIRE
404	10103	100	10104	100	10105	100
#jump FIRE
405	10106	100
#fall FIRE
406	10099	100
#crouch FIRE
407	10108	100
#attack FIRE
408	10101	150	10102	150


#die
599	10099	100


# ==== QUESTION MARK BRICK =========
601	20001	100	20001	100	20002	100	20003	100	20004	100
602	20007	100

# ==== NORMAL BRICK ======
603	20005	100
604	20006	100


# ==== GOOMBA  =========
# walk
701	30001	100	30002	100
# stepped on
702	30003	100
# attacked
703	30004	100

# ==== KOOPA =======
#walk
801	40001	100	40002	100
#die
802	40003	100
#troopa spin
803	40004	100	40005	100	40006	100
#die fly
804	40007	100


# ====== FIREBAL =========
901	60000	100	60001	100	60002	100	60003	100
902	60004	100	60005	100	60006	100	60007	100

# ===== LEAF =======
1001	70001	100

# ===== MUSHROOM =====
1101	80001	100

# ====== COIN  =======
1201	90001	150	90002	150	90003	150	90004	150	90005	150	90006	150


#
# id	ani1	ani2	ani3
#
[ANIMATION_SETS]
# MARIO
1	100	101	102	103	104	105	106	107	108	200	201	202	203	204	205	206	207	208	209	210	300	301	302	303	304	305	306	307	308	309	310	311	312	313	400	401	402	403	404	405	406	407	408	599
# GROUND
2	601
# BRICK 
3	601	602
4	603
5	604
# ONE WAY PLATFORM
4	601
# GOOMBA
7	701	702	703
# KOOPA
8	801	802	803	804
# FIREBALL
9	901	902
# LEAF
10	1001
# MUSHROOM
11	1101
# COIN
12	1201


[OBJECTS]
# type	x	y	ani_set_id	extra_settings per object type
# type: 0 = Mario , 1 = Ground, 2 = Brick, 3 = One Way Platform, 4 = GOOMBAS, 5 = KOOPAS
# MARIO
0	50.0	150.0	1

#GROUND
1	0	-216	2	16	432
1	0	216	2	624	16
1	352	168	2	32	48
1	624	200	2	464	16
1	1152	216	2	352	16
1	1536	216	2	80	16
1	1664	216	2	576	16
1	2256	216	2	544	16
1	2800	-216	2	16	432
1	1792	184	2	32	48
1	1856	168	2	32	48
1	2256	168	2	32	48
1	2256	-72	2	32	192
1	2320	184	2	32	32

# BRICK 
# --- platform (hint: I created the list using Excel!) ----
2	176	152	3
2	192	152	3
2	224	104	3
2	240	104	3


2	416	120	3

2	656	184	3
2	704	152	3

2	1472	168	3

2	1504	136	3
2	1520	136	3

2	1568	200	3
2	1584	200	3
2	1600	200	3
2	1584	184	3
2	1600	184	3
2	1600	168	3

2	1664	200	3
2	1664	184	3
2	1664	168	3
2	1680	200	3
2	1680	184	3
2	1696	200	3

2	1424	-8	3
2	1440	-8	3
2	1456	-8	3
2	1456	-72	3
2	1472	-8	3

2	1504	-20	3
2	1520	-20	3
2	1536	-20	3
2	1552	-20	3
2	1568	-20	3
2	1584	-20	3
2	1600	-20	3
2	1616	-20	3
2	1632	-20	3
2	1648	-20	3
2	1664	-20	3
2	1680	-20	3

2	1952	200	3
2	1968	200	3
2	1984	200	3
2	2000	200	3
2	2016	200	3
2	2032	200	3
2	2048	200	3
2	1968	184	3
2	1984	184	3
2	2000	184	3
2	2016	184	3
2	2032	184	3
2	1984	168	3
2	2000	168	3
2	2016	168	3
2	2032	168	3



2	2096	200	3
2	2096	184	3
2	2112	200	3 



# ONE WAY PLATFORM
3	240	168	2	48	0
3	272	136	2	48	0
3	400	168	2	80	0
3	464	136	2	64	0
3	496	104	2	64	0
3	512	184	2	96	0

# GOOMBA
#4	200	135	7
#3	260	135	4
#3	320	135	4
#3	480	135	4
#3	500	135	4

# KOOPA
5	150	168	8

# LEAF
7	100	100	10

# COIN
8	150	100	12




# --- SCENE PORTAL ----
# type	l	t	ani_set_id	r	b	scene_id
#50	300	98	0	316	150	2

[TILEMAP]
#tile id	file_texture	file_path	num row on tex	num col on tex	num row on tilemap	num col tilemap	tile size
1000	textures/world1-1.png	textures/world1-1.txt	9	11	26	176	16	16
